[34m[1mwandb[0m: Detected [huggingface_hub.inference] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
  0%|                                                                                          | 0/625 [00:00<?, ?it/s]Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                                                                                       
{'loss': 0.6931, 'grad_norm': 5.777158260345459, 'learning_rate': 5e-06, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -997.095947265625, 'logps/rejected': -1401.2965087890625, 'logits/chosen': -2.383577346801758, 'logits/rejected': -2.5550010204315186, 'epoch': 0.0}
{'loss': 0.1257, 'grad_norm': 2.2689645290374756, 'learning_rate': 3.384e-06, 'rewards/chosen': -0.7725587487220764, 'rewards/rejected': -3.4200985431671143, 'rewards/accuracies': 1.0, 'rewards/margins': 2.6475396156311035, 'logps/chosen': -1050.67822265625, 'logps/rejected': -1533.4454345703125, 'logits/chosen': -2.2567875385284424, 'logits/rejected': -2.3171677589416504, 'epoch': 0.32}
{'loss': 0.1009, 'grad_norm': 1.1519876718521118, 'learning_rate': 3.3760000000000004e-06, 'rewards/chosen': -0.6808611750602722, 'rewards/rejected': -3.7880070209503174, 'rewards/accuracies': 1.0, 'rewards/margins': 3.1071455478668213, 'logps/chosen': -720.4313354492188, 'logps/rejected': -1620.478759765625, 'logits/chosen': -2.364748954772949, 'logits/rejected': -2.3288161754608154, 'epoch': 0.33}
{'loss': 0.1366, 'grad_norm': 2.0061278343200684, 'learning_rate': 3.368e-06, 'rewards/chosen': -0.7272860407829285, 'rewards/rejected': -4.011955738067627, 'rewards/accuracies': 1.0, 'rewards/margins': 3.2846693992614746, 'logps/chosen': -1006.4478149414062, 'logps/rejected': -1778.1307373046875, 'logits/chosen': -2.2625811100006104, 'logits/rejected': -2.3867549896240234, 'epoch': 0.33}
{'loss': 0.0578, 'grad_norm': 0.8481177091598511, 'learning_rate': 3.3600000000000004e-06, 'rewards/chosen': -0.19972507655620575, 'rewards/rejected': -3.997035264968872, 'rewards/accuracies': 1.0, 'rewards/margins': 3.7973103523254395, 'logps/chosen': -895.4422607421875, 'logps/rejected': -1994.37353515625, 'logits/chosen': -2.040559768676758, 'logits/rejected': -2.406493663787842, 'epoch': 0.33}
{'loss': 0.1314, 'grad_norm': 1.995493769645691, 'learning_rate': 3.3520000000000003e-06, 'rewards/chosen': -0.9796342849731445, 'rewards/rejected': -4.955034255981445, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.9753994941711426, 'logps/chosen': -1302.8416748046875, 'logps/rejected': -2136.404296875, 'logits/chosen': -2.3788764476776123, 'logits/rejected': -2.4058125019073486, 'epoch': 0.33}
{'loss': 0.1087, 'grad_norm': 1.2260183095932007, 'learning_rate': 3.344e-06, 'rewards/chosen': -0.10623656213283539, 'rewards/rejected': -4.910960674285889, 'rewards/accuracies': 1.0, 'rewards/margins': 4.804724216461182, 'logps/chosen': -1348.0947265625, 'logps/rejected': -2098.818603515625, 'logits/chosen': -2.2508420944213867, 'logits/rejected': -2.268211841583252, 'epoch': 0.33}
{'loss': 0.2837, 'grad_norm': 5.727268218994141, 'learning_rate': 3.3360000000000003e-06, 'rewards/chosen': -0.7363646626472473, 'rewards/rejected': -4.3877787590026855, 'rewards/accuracies': 0.875, 'rewards/margins': 3.651413917541504, 'logps/chosen': -1506.883056640625, 'logps/rejected': -1995.1256103515625, 'logits/chosen': -2.172034502029419, 'logits/rejected': -2.237546920776367, 'epoch': 0.33}
{'loss': 0.0627, 'grad_norm': 0.7645533084869385, 'learning_rate': 3.328e-06, 'rewards/chosen': -0.5951682329177856, 'rewards/rejected': -5.933972358703613, 'rewards/accuracies': 1.0, 'rewards/margins': 5.338804244995117, 'logps/chosen': -1186.677734375, 'logps/rejected': -1982.6907958984375, 'logits/chosen': -2.135887384414673, 'logits/rejected': -2.249732732772827, 'epoch': 0.34}
{'loss': 0.125, 'grad_norm': 1.5121663808822632, 'learning_rate': 3.3200000000000004e-06, 'rewards/chosen': -0.6064597964286804, 'rewards/rejected': -4.255719184875488, 'rewards/accuracies': 1.0, 'rewards/margins': 3.649259328842163, 'logps/chosen': -1128.064453125, 'logps/rejected': -2208.2607421875, 'logits/chosen': -2.3508520126342773, 'logits/rejected': -2.346285343170166, 'epoch': 0.34}
{'loss': 0.1217, 'grad_norm': 2.1407434940338135, 'learning_rate': 3.3120000000000002e-06, 'rewards/chosen': -0.6461419463157654, 'rewards/rejected': -4.189037799835205, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.5428953170776367, 'logps/chosen': -867.0086669921875, 'logps/rejected': -1925.7283935546875, 'logits/chosen': -2.2721855640411377, 'logits/rejected': -2.238359212875366, 'epoch': 0.34}
{'loss': 0.2718, 'grad_norm': 3.0984694957733154, 'learning_rate': 3.3040000000000005e-06, 'rewards/chosen': -0.358696848154068, 'rewards/rejected': -3.583494186401367, 'rewards/accuracies': 0.875, 'rewards/margins': 3.224797487258911, 'logps/chosen': -881.4340209960938, 'logps/rejected': -1522.5772705078125, 'logits/chosen': -2.317171335220337, 'logits/rejected': -2.359715700149536, 'epoch': 0.34}
{'loss': 0.152, 'grad_norm': 3.7444353103637695, 'learning_rate': 3.2960000000000003e-06, 'rewards/chosen': -0.6030736565589905, 'rewards/rejected': -5.381802558898926, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.7787299156188965, 'logps/chosen': -1093.6461181640625, 'logps/rejected': -2132.473876953125, 'logits/chosen': -2.191789388656616, 'logits/rejected': -2.358574390411377, 'epoch': 0.34}
{'loss': 0.2311, 'grad_norm': 3.434607982635498, 'learning_rate': 3.288e-06, 'rewards/chosen': -1.0021045207977295, 'rewards/rejected': -3.816041946411133, 'rewards/accuracies': 0.875, 'rewards/margins': 2.813936948776245, 'logps/chosen': -1177.2384033203125, 'logps/rejected': -1494.90966796875, 'logits/chosen': -2.397155523300171, 'logits/rejected': -2.405914545059204, 'epoch': 0.34}
{'loss': 0.1492, 'grad_norm': 1.852060079574585, 'learning_rate': 3.2800000000000004e-06, 'rewards/chosen': -0.7938998937606812, 'rewards/rejected': -3.9318807125091553, 'rewards/accuracies': 1.0, 'rewards/margins': 3.1379809379577637, 'logps/chosen': -900.9909057617188, 'logps/rejected': -1649.96923828125, 'logits/chosen': -2.257767677307129, 'logits/rejected': -2.3370513916015625, 'epoch': 0.35}
{'loss': 0.1128, 'grad_norm': 1.049085021018982, 'learning_rate': 3.272e-06, 'rewards/chosen': -0.955317497253418, 'rewards/rejected': -4.125341415405273, 'rewards/accuracies': 1.0, 'rewards/margins': 3.1700236797332764, 'logps/chosen': -972.7061157226562, 'logps/rejected': -1333.982421875, 'logits/chosen': -2.370121479034424, 'logits/rejected': -2.344517469406128, 'epoch': 0.35}
{'loss': 0.3697, 'grad_norm': 6.696905136108398, 'learning_rate': 3.2640000000000004e-06, 'rewards/chosen': -0.8384207487106323, 'rewards/rejected': -4.0167388916015625, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.178318500518799, 'logps/chosen': -1017.3236083984375, 'logps/rejected': -1709.254150390625, 'logits/chosen': -2.271049976348877, 'logits/rejected': -2.430845260620117, 'epoch': 0.35}
{'loss': 0.1569, 'grad_norm': 1.855015754699707, 'learning_rate': 3.2560000000000003e-06, 'rewards/chosen': -1.1326935291290283, 'rewards/rejected': -4.702887058258057, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.5701937675476074, 'logps/chosen': -1513.4212646484375, 'logps/rejected': -1612.697998046875, 'logits/chosen': -2.2989988327026367, 'logits/rejected': -2.3580875396728516, 'epoch': 0.35}
{'loss': 0.182, 'grad_norm': 2.0186121463775635, 'learning_rate': 3.248e-06, 'rewards/chosen': -1.0186035633087158, 'rewards/rejected': -3.8403847217559814, 'rewards/accuracies': 1.0, 'rewards/margins': 2.8217811584472656, 'logps/chosen': -829.0020141601562, 'logps/rejected': -1288.4154052734375, 'logits/chosen': -2.295718193054199, 'logits/rejected': -2.3307907581329346, 'epoch': 0.35}
{'loss': 0.4598, 'grad_norm': 5.899198532104492, 'learning_rate': 3.2400000000000003e-06, 'rewards/chosen': -0.9783703684806824, 'rewards/rejected': -3.447587251663208, 'rewards/accuracies': 0.8125, 'rewards/margins': 2.469216823577881, 'logps/chosen': -804.1525268554688, 'logps/rejected': -1441.16845703125, 'logits/chosen': -2.3575828075408936, 'logits/rejected': -2.322275400161743, 'epoch': 0.35}
{'loss': 0.2191, 'grad_norm': 2.4099831581115723, 'learning_rate': 3.232e-06, 'rewards/chosen': -0.537879467010498, 'rewards/rejected': -2.9434828758239746, 'rewards/accuracies': 0.9375, 'rewards/margins': 2.4056034088134766, 'logps/chosen': -578.1664428710938, 'logps/rejected': -1013.5521240234375, 'logits/chosen': -2.3399500846862793, 'logits/rejected': -2.342888355255127, 'epoch': 0.36}
{'loss': 0.0711, 'grad_norm': 0.9246054291725159, 'learning_rate': 3.2240000000000004e-06, 'rewards/chosen': -0.7087075114250183, 'rewards/rejected': -5.114057540893555, 'rewards/accuracies': 1.0, 'rewards/margins': 4.405350208282471, 'logps/chosen': -820.8355102539062, 'logps/rejected': -1593.5042724609375, 'logits/chosen': -2.2567028999328613, 'logits/rejected': -2.332524299621582, 'epoch': 0.36}
{'loss': 0.2261, 'grad_norm': 2.543654203414917, 'learning_rate': 3.216e-06, 'rewards/chosen': -0.9119924306869507, 'rewards/rejected': -3.8829002380371094, 'rewards/accuracies': 0.9375, 'rewards/margins': 2.97090744972229, 'logps/chosen': -1023.7777709960938, 'logps/rejected': -1458.517333984375, 'logits/chosen': -2.3330321311950684, 'logits/rejected': -2.3732850551605225, 'epoch': 0.36}
{'loss': 0.2459, 'grad_norm': 2.942504405975342, 'learning_rate': 3.208e-06, 'rewards/chosen': -1.104016661643982, 'rewards/rejected': -4.320122241973877, 'rewards/accuracies': 0.875, 'rewards/margins': 3.2161056995391846, 'logps/chosen': -1440.6165771484375, 'logps/rejected': -2019.2147216796875, 'logits/chosen': -2.429553508758545, 'logits/rejected': -2.3419265747070312, 'epoch': 0.36}
{'loss': 0.1837, 'grad_norm': 4.043807506561279, 'learning_rate': 3.2000000000000003e-06, 'rewards/chosen': -1.0116918087005615, 'rewards/rejected': -4.066831588745117, 'rewards/accuracies': 0.875, 'rewards/margins': 3.0551400184631348, 'logps/chosen': -1029.3392333984375, 'logps/rejected': -1777.9501953125, 'logits/chosen': -2.40923810005188, 'logits/rejected': -2.426762580871582, 'epoch': 0.36}
{'loss': 0.1349, 'grad_norm': 2.4177732467651367, 'learning_rate': 3.192e-06, 'rewards/chosen': -0.6976357698440552, 'rewards/rejected': -4.423166275024414, 'rewards/accuracies': 1.0, 'rewards/margins': 3.7255306243896484, 'logps/chosen': -903.485107421875, 'logps/rejected': -1453.324951171875, 'logits/chosen': -2.326904773712158, 'logits/rejected': -2.247073173522949, 'epoch': 0.36}
{'loss': 0.4055, 'grad_norm': 3.8945353031158447, 'learning_rate': 3.1840000000000003e-06, 'rewards/chosen': -0.9408591985702515, 'rewards/rejected': -2.7196171283721924, 'rewards/accuracies': 0.875, 'rewards/margins': 1.7787578105926514, 'logps/chosen': -1329.8302001953125, 'logps/rejected': -1461.8028564453125, 'logits/chosen': -2.273475170135498, 'logits/rejected': -2.3119056224823, 'epoch': 0.36}
{'loss': 0.1295, 'grad_norm': 1.650787591934204, 'learning_rate': 3.176e-06, 'rewards/chosen': -0.5570638179779053, 'rewards/rejected': -4.51736307144165, 'rewards/accuracies': 1.0, 'rewards/margins': 3.960299253463745, 'logps/chosen': -997.17822265625, 'logps/rejected': -1832.8375244140625, 'logits/chosen': -2.3840761184692383, 'logits/rejected': -2.399319887161255, 'epoch': 0.37}
{'loss': 0.2309, 'grad_norm': 2.250349760055542, 'learning_rate': 3.1680000000000004e-06, 'rewards/chosen': -0.8462499976158142, 'rewards/rejected': -3.7128794193267822, 'rewards/accuracies': 0.9375, 'rewards/margins': 2.8666293621063232, 'logps/chosen': -1002.8512573242188, 'logps/rejected': -1395.13134765625, 'logits/chosen': -2.330620765686035, 'logits/rejected': -2.387728691101074, 'epoch': 0.37}
{'loss': 0.2187, 'grad_norm': 1.838847041130066, 'learning_rate': 3.1600000000000002e-06, 'rewards/chosen': -0.7708826065063477, 'rewards/rejected': -2.935541868209839, 'rewards/accuracies': 1.0, 'rewards/margins': 2.164659261703491, 'logps/chosen': -703.65478515625, 'logps/rejected': -1145.0240478515625, 'logits/chosen': -2.315321207046509, 'logits/rejected': -2.3758749961853027, 'epoch': 0.37}
{'loss': 0.0983, 'grad_norm': 2.8969919681549072, 'learning_rate': 3.152e-06, 'rewards/chosen': -0.6599785685539246, 'rewards/rejected': -4.3895955085754395, 'rewards/accuracies': 1.0, 'rewards/margins': 3.729617118835449, 'logps/chosen': -1271.739990234375, 'logps/rejected': -2089.88623046875, 'logits/chosen': -2.2100815773010254, 'logits/rejected': -2.272317886352539, 'epoch': 0.37}
{'loss': 0.2019, 'grad_norm': 1.3549081087112427, 'learning_rate': 3.1440000000000003e-06, 'rewards/chosen': -0.6314069032669067, 'rewards/rejected': -3.269789934158325, 'rewards/accuracies': 1.0, 'rewards/margins': 2.638383150100708, 'logps/chosen': -786.179443359375, 'logps/rejected': -1187.7481689453125, 'logits/chosen': -2.1963324546813965, 'logits/rejected': -2.378168821334839, 'epoch': 0.37}
{'loss': 0.1821, 'grad_norm': 1.5110536813735962, 'learning_rate': 3.136e-06, 'rewards/chosen': -0.8134611248970032, 'rewards/rejected': -3.5549097061157227, 'rewards/accuracies': 1.0, 'rewards/margins': 2.741448402404785, 'logps/chosen': -884.8841552734375, 'logps/rejected': -1383.6103515625, 'logits/chosen': -2.381573438644409, 'logits/rejected': -2.391602039337158, 'epoch': 0.37}
{'loss': 0.1477, 'grad_norm': 1.6940287351608276, 'learning_rate': 3.1280000000000004e-06, 'rewards/chosen': -0.7005588412284851, 'rewards/rejected': -4.162878036499023, 'rewards/accuracies': 1.0, 'rewards/margins': 3.4623193740844727, 'logps/chosen': -1361.8360595703125, 'logps/rejected': -1646.7510986328125, 'logits/chosen': -2.2391574382781982, 'logits/rejected': -2.323418140411377, 'epoch': 0.38}
{'loss': 0.1205, 'grad_norm': 1.9273267984390259, 'learning_rate': 3.12e-06, 'rewards/chosen': -0.4222421646118164, 'rewards/rejected': -4.329409599304199, 'rewards/accuracies': 1.0, 'rewards/margins': 3.907167434692383, 'logps/chosen': -907.3993530273438, 'logps/rejected': -2122.64501953125, 'logits/chosen': -2.2104358673095703, 'logits/rejected': -2.2820253372192383, 'epoch': 0.38}
{'loss': 0.167, 'grad_norm': 2.3540027141571045, 'learning_rate': 3.112e-06, 'rewards/chosen': -0.7467348575592041, 'rewards/rejected': -4.036994934082031, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.290260076522827, 'logps/chosen': -665.6972045898438, 'logps/rejected': -1429.355224609375, 'logits/chosen': -2.2834603786468506, 'logits/rejected': -2.407205104827881, 'epoch': 0.38}
{'loss': 0.1259, 'grad_norm': 0.9534522294998169, 'learning_rate': 3.1040000000000003e-06, 'rewards/chosen': -0.4303383231163025, 'rewards/rejected': -4.12450647354126, 'rewards/accuracies': 1.0, 'rewards/margins': 3.6941685676574707, 'logps/chosen': -620.6871948242188, 'logps/rejected': -1321.55322265625, 'logits/chosen': -2.294153928756714, 'logits/rejected': -2.3327503204345703, 'epoch': 0.38}
{'loss': 0.1327, 'grad_norm': 1.5806611776351929, 'learning_rate': 3.096e-06, 'rewards/chosen': -0.879945695400238, 'rewards/rejected': -4.286615371704102, 'rewards/accuracies': 1.0, 'rewards/margins': 3.406670093536377, 'logps/chosen': -869.9327392578125, 'logps/rejected': -1476.149169921875, 'logits/chosen': -2.384486675262451, 'logits/rejected': -2.4192707538604736, 'epoch': 0.38}
{'loss': 0.0939, 'grad_norm': 1.2965137958526611, 'learning_rate': 3.0880000000000003e-06, 'rewards/chosen': -0.8350778818130493, 'rewards/rejected': -4.892780780792236, 'rewards/accuracies': 1.0, 'rewards/margins': 4.057702541351318, 'logps/chosen': -1269.20703125, 'logps/rejected': -1968.3594970703125, 'logits/chosen': -2.3014166355133057, 'logits/rejected': -2.3106143474578857, 'epoch': 0.38}
{'loss': 0.1032, 'grad_norm': 1.7628803253173828, 'learning_rate': 3.08e-06, 'rewards/chosen': -0.8245277404785156, 'rewards/rejected': -4.184079647064209, 'rewards/accuracies': 1.0, 'rewards/margins': 3.3595523834228516, 'logps/chosen': -1250.4132080078125, 'logps/rejected': -1776.3699951171875, 'logits/chosen': -2.322058916091919, 'logits/rejected': -2.409468173980713, 'epoch': 0.39}
{'loss': 0.1242, 'grad_norm': 1.2789618968963623, 'learning_rate': 3.072e-06, 'rewards/chosen': -0.6462641358375549, 'rewards/rejected': -4.338125228881836, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.691861152648926, 'logps/chosen': -711.7877197265625, 'logps/rejected': -1716.465087890625, 'logits/chosen': -2.2946574687957764, 'logits/rejected': -2.2512879371643066, 'epoch': 0.39}
{'loss': 0.2174, 'grad_norm': 3.1490793228149414, 'learning_rate': 3.0640000000000002e-06, 'rewards/chosen': -0.8549923300743103, 'rewards/rejected': -4.083983421325684, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.2289910316467285, 'logps/chosen': -1055.890869140625, 'logps/rejected': -1576.2449951171875, 'logits/chosen': -2.3224780559539795, 'logits/rejected': -2.370464563369751, 'epoch': 0.39}
{'loss': 0.1687, 'grad_norm': 1.9790641069412231, 'learning_rate': 3.056e-06, 'rewards/chosen': -0.9609677195549011, 'rewards/rejected': -4.379539489746094, 'rewards/accuracies': 1.0, 'rewards/margins': 3.418571710586548, 'logps/chosen': -986.2021484375, 'logps/rejected': -1529.532470703125, 'logits/chosen': -2.334434986114502, 'logits/rejected': -2.4052860736846924, 'epoch': 0.39}
{'loss': 0.1556, 'grad_norm': 1.5484366416931152, 'learning_rate': 3.0480000000000003e-06, 'rewards/chosen': -0.6772217154502869, 'rewards/rejected': -3.419832229614258, 'rewards/accuracies': 1.0, 'rewards/margins': 2.7426106929779053, 'logps/chosen': -683.0291748046875, 'logps/rejected': -1506.2352294921875, 'logits/chosen': -2.3219728469848633, 'logits/rejected': -2.3844261169433594, 'epoch': 0.39}
{'loss': 0.1123, 'grad_norm': 1.3457398414611816, 'learning_rate': 3.04e-06, 'rewards/chosen': -0.6635743975639343, 'rewards/rejected': -4.387594223022461, 'rewards/accuracies': 1.0, 'rewards/margins': 3.724020004272461, 'logps/chosen': -1382.3812255859375, 'logps/rejected': -2164.586181640625, 'logits/chosen': -2.085265636444092, 'logits/rejected': -2.2891361713409424, 'epoch': 0.39}
{'loss': 0.1055, 'grad_norm': 1.398331880569458, 'learning_rate': 3.0320000000000004e-06, 'rewards/chosen': -0.7196072936058044, 'rewards/rejected': -5.041155815124512, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.3215484619140625, 'logps/chosen': -718.392333984375, 'logps/rejected': -1557.8958740234375, 'logits/chosen': -2.313602924346924, 'logits/rejected': -2.3413968086242676, 'epoch': 0.4}
{'loss': 0.2186, 'grad_norm': 2.0018904209136963, 'learning_rate': 3.024e-06, 'rewards/chosen': -0.7009119987487793, 'rewards/rejected': -4.269259929656982, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.568347454071045, 'logps/chosen': -827.257568359375, 'logps/rejected': -1406.83251953125, 'logits/chosen': -2.2358415126800537, 'logits/rejected': -2.3794641494750977, 'epoch': 0.4}
{'loss': 0.24, 'grad_norm': 1.7910466194152832, 'learning_rate': 3.016e-06, 'rewards/chosen': -0.8419782519340515, 'rewards/rejected': -2.5636723041534424, 'rewards/accuracies': 1.0, 'rewards/margins': 1.7216941118240356, 'logps/chosen': -574.30224609375, 'logps/rejected': -817.0177001953125, 'logits/chosen': -2.318359851837158, 'logits/rejected': -2.392448902130127, 'epoch': 0.4}
{'loss': 0.1399, 'grad_norm': 1.7895424365997314, 'learning_rate': 3.0080000000000003e-06, 'rewards/chosen': -0.6928555965423584, 'rewards/rejected': -3.6107499599456787, 'rewards/accuracies': 1.0, 'rewards/margins': 2.9178948402404785, 'logps/chosen': -787.3615112304688, 'logps/rejected': -1191.7821044921875, 'logits/chosen': -2.317225217819214, 'logits/rejected': -2.3651719093322754, 'epoch': 0.4}
